,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7,feature_edge,feature_distance,length
670,144.56104166666668,14.051874999999997,1.661041666666666,562.0208333333334,896.6666666666666,39.0625,4.3125,0.5095833333333333,11.383541666666666,375414.75,249.83333333333334,1502.0833333333333,11.862291666666666,1.5833333333333333,8.244864864864866,-80.64432432432436,14.044444444444444,13.777777777777779,13.133333333333333,14.511111111111111,13.577777777777778,13.688888888888888,10.755555555555556,12.955555555555556,-95.36066666666667,-94.86933333333334,-93.92066666666668,-95.30688888888889,-93.44066666666666,-94.69822222222224,-92.68177777777781,-94.94777777777779,-92.54977777777779,-92.84711111111113,-90.22733333333335,-91.62688888888891,-91.558,-92.85844444444447,-90.9228888888889,-91.66533333333335,,,,,,,,,,,,,,,,,-83.35324324324327,-5.561111111111111,-3.8311111111111114,-6.6626666666666665,-4.549555555555555,-4.015555555555554,-3.1686666666666667,-0.9953333333333333,-4.258444444444445,-5.7813333333333325,-5.0393333333333326,-5.998888888888889,-4.140888888888888,-4.311333333333333,-4.412,-2.328888888888889,-3.713333333333334,,,,,,,,,,,,,,,,,3.8,130.34274819060707,48.0
673,186.90883720930233,14.138372093023253,1.5720930232558141,678.4418604651163,770.6744186046511,36.13953488372093,3.558139534883721,0.607674418604651,12.469534883720932,373135.27906976745,250.58139534883722,1488.860465116279,11.736511627906971,1.5813953488372092,14.010312499999998,-80.27125000000002,12.11111111111111,16.444444444444443,13.86111111111111,16.25,15.972222222222221,14.88888888888889,14.305555555555555,14.527777777777779,-92.00888888888889,-91.01500000000001,-90.07416666666667,-91.435,-91.88527777777777,-91.5913888888889,-89.13833333333335,-91.57944444444448,-92.16861111111115,-91.78944444444446,-90.75083333333335,-91.8716666666667,-92.0238888888889,-92.3227777777778,-89.40611111111113,-91.9963888888889,,,,,,,,,,,,,,,,,-86.10468750000004,1.5155555555555558,1.7183333333333335,3.8772222222222226,3.429722222222222,2.219166666666667,3.5372222222222214,5.252222222222222,1.29,1.241111111111111,0.9236111111111107,2.9100000000000006,2.0216666666666665,1.4563888888888892,3.0547222222222223,5.026111111111111,0.9961111111111113,,,,,,,,,,,,,,,,,2.5833333333333335,109.18192146997792,43.0
675,140.70030769230766,12.390307692307692,1.378,936.4615384615385,483.15384615384613,29.646153846153847,9.753846153846155,0.34723076923076923,10.278307692307692,365786.41538461536,250.66153846153847,1459.0153846153846,9.908000000000001,1.3846153846153846,13.659399999999998,-81.70700000000004,13.147540983606557,12.950819672131148,12.885245901639344,14.672131147540984,13.163934426229508,11.21311475409836,11.672131147540984,12.40983606557377,-92.85770491803281,-92.47606557377051,-92.46590163934427,-91.85704918032788,-91.9526229508197,-93.9493442622951,-92.57016393442623,-93.79868852459018,-89.07688524590168,-89.52721311475409,-89.20426229508203,-88.11131147540986,-89.20655737704918,-89.02967213114756,-89.29524590163936,-89.49213114754102,,,,,,,,,,,,,,,,,-87.65040000000005,5.851967213114754,4.338032786885245,5.105081967213114,7.153606557377048,7.11967213114754,6.46983606557377,5.132950819672131,4.834262295081967,5.985901639344262,3.8990163934426225,4.517540983606557,7.3345901639344255,6.548524590163934,7.632622950819671,5.8083606557377045,5.522459016393443,,,,,,,,,,,,,,,,,3.2295081967213113,123.79897832763564,65.0
684,163.61337078651692,13.282134831460676,1.568539325842697,665.876404494382,699.8314606741573,66.40449438202248,0.0,0.756179775280899,12.250786516853934,358405.5842696629,250.14606741573033,1432.112359550562,11.128426966292137,1.5842696629213484,11.74206349206349,-80.52460317460321,11.628205128205128,11.807692307692308,13.0,16.141025641025642,13.064102564102564,12.628205128205128,13.91025641025641,14.897435897435898,-95.8751282051282,-94.40307692307695,-94.34128205128208,-95.72576923076926,-93.37397435897441,-95.11576923076922,-94.94435897435899,-95.53794871794874,-91.01730769230774,-89.14153846153847,-90.1628205128205,-92.06641025641025,-89.50653846153853,-90.83833333333335,-90.47833333333334,-90.42435897435895,,,,,,,,,,,,,,,,,-84.49857142857147,-0.20256410256410312,1.246153846153846,0.6306410256410258,-1.336794871794872,1.1389743589743586,0.7305128205128205,-0.04743589743589792,-1.2047435897435896,1.7412820512820508,2.8358974358974356,2.489230769230769,-0.7144871794871798,2.7034615384615392,2.3465384615384615,1.699615384615385,0.7711538461538462,,,,,,,,,,,,,,,,,3.6666666666666665,136.455680321763,89.0
690,155.98656565656557,12.798585858585858,1.5487878787878793,699.2828282828283,691.7474747474747,44.63636363636363,8.797979797979798,1.1189898989898988,12.73272727272727,360825.75757575757,249.66666666666666,1444.4747474747476,11.315858585858592,1.5353535353535352,11.304179104477612,-83.2298507462687,13.761904761904763,13.821428571428571,14.488095238095237,14.869047619047619,14.142857142857142,12.714285714285714,13.214285714285714,14.714285714285714,-95.96904761904769,-94.86988095238097,-94.93880952380952,-94.39309523809527,-94.11404761904762,-94.78130952380954,-95.93464285714286,-95.14083333333336,-92.8979761904762,-92.87130952380956,-93.02821428571431,-92.1704761904762,-90.80761904761904,-93.37476190476194,-92.23619047619052,-92.35261904761909,,,,,,,,,,,,,,,,,-85.59164179104481,-0.21202380952380934,0.9886904761904757,-0.7729761904761904,1.4364285714285718,2.567619047619047,1.168809523809524,0.5370238095238098,-0.04928571428571484,0.7259523809523811,0.7098809523809524,-1.287857142857143,1.1710714285714285,3.6469047619047616,0.738095238095238,1.3710714285714285,1.1639285714285712,,,,,,,,,,,,,,,,,3.0476190476190474,129.91424906881056,99.0
694,152.19148148148145,13.849259259259258,1.5488888888888892,825.8888888888889,535.2222222222222,112.96296296296296,6.814814814814815,1.171851851851852,13.722222222222221,367264.44444444444,247.77777777777777,1480.851851851852,11.394615384615385,1.5185185185185186,17.95,-81.47,8.5,10.6875,14.9375,16.5625,17.75,13.0625,13.6875,14.625,-94.55625,-91.15062499999999,-91.15687500000001,-94.70125000000002,-93.56812500000001,-91.56312499999999,-90.81375,-93.74375,-89.9,-87.735625,-87.640625,-91.31687500000001,-89.30874999999997,-88.67250000000001,-87.76000000000002,-88.66125000000001,,,,,,,,,,,,,,,,,-86.12666666666667,4.934375,5.578125,4.771874999999999,-2.7181249999999997,1.4843749999999996,2.4100000000000006,5.438124999999999,1.5899999999999992,7.711874999999999,6.789375,6.071249999999999,-1.8906249999999996,5.766250000000001,4.184374999999999,7.391249999999999,5.59,,,,,,,,,,,,,,,,,3.5625,131.49599412185376,27.0
696,94.01580645161293,12.608064516129033,1.0961290322580646,1239.0645161290322,96.0,7.32258064516129,0.0,0.706774193548387,12.06,334391.06451612903,248.93548387096774,1342.4193548387098,10.749677419354839,1.096774193548387,8.6372,-88.46320000000003,15.964285714285714,14.964285714285714,15.107142857142858,11.964285714285714,11.535714285714286,12.821428571428571,11.928571428571429,16.285714285714285,-100.92714285714285,-101.7314285714286,-98.86892857142857,-101.32035714285715,-101.13642857142861,-101.9639285714286,-101.09964285714287,-101.26464285714287,-97.58535714285715,-97.31178571428573,-97.30535714285716,-97.10178571428573,-97.28285714285717,-98.26071428571431,-99.22857142857144,-97.51035714285717,,,,,,,,,,,,,,,,,-89.00720000000001,-7.114642857142856,-4.871071428571429,-5.678571428571429,-2.4742857142857155,-1.9849999999999992,-3.5835714285714277,-3.063571428571428,-4.648214285714286,-4.437857142857142,-1.5199999999999996,-2.721428571428572,0.18785714285714317,-0.8453571428571433,-0.7949999999999994,-1.9324999999999999,-1.610714285714285,,,,,,,,,,,,,,,,,2.8214285714285716,146.81614733122782,31.0
700,170.21657657657659,13.951891891891888,1.5350450450450446,813.1261261261261,551.9099099099099,88.61261261261261,13.783783783783784,0.6786486486486485,12.04837837837838,367241.26126126124,250.2072072072072,1467.4324324324325,10.34117117117117,1.5045045045045045,6.995238095238094,-80.6614285714286,13.716216216216216,13.891891891891891,12.391891891891891,11.783783783783784,12.986486486486486,11.95945945945946,12.891891891891891,11.324324324324325,-91.56040540540542,-89.26621621621622,-90.86054054054055,-91.00189189189197,-90.40932432432436,-90.52364864864867,-90.10486486486487,-90.95878378378379,-90.82581081081084,-89.80027027027026,-90.54959459459461,-91.05743243243245,-90.7248648648649,-91.17986486486492,-90.7240540540541,-91.10702702702703,,,,,,,,,,,,,,,,,-85.93746031746036,-0.49878378378378413,2.526486486486486,1.2072972972972973,1.5802702702702702,1.0154054054054051,1.0097297297297299,1.2309459459459455,0.8828378378378379,0.8625675675675676,2.853243243243243,1.1295945945945942,2.2978378378378372,1.828918918918919,1.4402702702702705,1.107567567567567,0.8886486486486489,,,,,,,,,,,,,,,,,5.04054054054054,138.95163348568877,111.0
703,164.16366666666673,12.476666666666667,1.549,729.5333333333333,672.5333333333333,75.86666666666666,0.0,0.937666666666667,13.137666666666666,368916.63333333336,249.53333333333333,1477.9333333333334,10.860666666666669,1.5333333333333334,10.56,-82.41799999999999,11.166666666666666,12.277777777777779,15.38888888888889,16.333333333333332,14.38888888888889,13.11111111111111,14.222222222222221,12.222222222222221,-93.50444444444445,-91.83222222222224,-91.21666666666664,-91.84333333333332,-92.73833333333336,-93.81777777777779,-94.4211111111111,-93.9311111111111,-96.70888888888891,-98.17555555555555,-95.79944444444445,-97.08444444444444,-97.42944444444447,-96.37277777777778,-98.61499999999998,-99.31277777777775,,,,,,,,,,,,,,,,,-85.81066666666666,-0.7405555555555556,-0.07611111111111107,-5.545555555555556,-3.211666666666667,-3.9966666666666666,-0.5277777777777782,-3.4027777777777777,-3.886111111111111,-2.82,-3.1655555555555552,-6.963333333333333,-5.319999999999999,-5.935,-0.878888888888889,-4.535555555555557,-5.685,,,,,,,,,,,,,,,,,2.4444444444444446,124.40351534983441,30.0
704,280.89203187250996,14.252709163346612,1.8720717131474103,198.61354581673308,1342.0557768924302,2.055776892430279,0.0,0.03976095617529882,9.272629482071718,386031.422310757,250.20318725099602,1542.7290836653387,11.34390438247013,1.8685258964143425,14.058509615384649,-76.72677884615366,13.730612244897959,10.43673469387755,15.179591836734694,14.204081632653061,12.546938775510204,14.485714285714286,13.118367346938776,14.285714285714286,-87.03208163265309,-83.90310204081638,-86.75987755102041,-86.67844897959183,-85.50371428571425,-87.21795918367344,-86.48110204081627,-86.44183673469388,-88.85734693877556,-84.49722448979587,-87.3290204081632,-89.1109795918368,-86.4084897959184,-88.04473469387754,-88.10142857142863,-88.16253061224488,,,,,,,,,,,,,,,,,-80.28336538461518,-1.284122448979592,3.835428571428569,-1.059142857142857,0.16938775510204057,-0.22669387755102074,0.5589795918367346,-2.367061224489794,0.5499183673469383,1.5279183673469385,7.598693877551027,3.3315918367346917,2.2098775510204103,3.866244897959179,4.400938775510204,0.8068571428571429,3.6224081632653053,,,,,,,,,,,,,,,,,4.636734693877551,132.47662802977428,251.0
